review_id,app_id,app_name,platform,author_name,updated,app_version,rating,review_title,review_content,review_store_id,vote_count
8360d177-7369-406f-b6e0-74180a4cceca,357484932,app_357484932,appstore,,,,,,,,
0a493eee-0502-4c26-9f7f-bdfa56406b34,357484932,app_357484932,appstore,,,,,,,,
945a2055-59db-46a1-9ad7-2a48f29c0171,357484932,app_357484932,appstore,,,,,,,,
c253dc21-988d-41f3-bc5a-6064b75ce1cd,357484932,app_357484932,appstore,,,,,,,,
9326d801-7d26-4b4a-bf4f-84f4f2c36013,357484932,app_357484932,appstore,,,,,,,,
187f1b72-29c8-40c6-b5d6-8aace8b03e4e,357484932,app_357484932,appstore,,,,,,,,
c195652b-5f3d-48c0-8b10-c04ac01fa9fc,357484932,app_357484932,appstore,,,,,,,,
a7aaee83-37d5-4d5c-a5bb-50f31a62c3ad,357484932,app_357484932,appstore,,,,,,,,
3e0a80d2-10c4-4eeb-8bca-440b379c09d2,357484932,app_357484932,appstore,,,,,,,,
232f0254-7d37-47cb-b306-fb1424f5a400,357484932,app_357484932,appstore,,,,,,,,
f422b2fa-1e9a-4683-9a4e-747a4ce398e6,357484932,app_357484932,appstore,,,,,,,,
58c51986-ca39-4eff-9b07-8922aa322d4f,357484932,app_357484932,appstore,,,,,,,,
eae61ae0-5b7d-4bee-b758-4efcffd25157,357484932,app_357484932,appstore,,,,,,,,
ac2f80ea-6a4b-433d-8414-a6a07c74b2c9,357484932,app_357484932,appstore,,,,,,,,
380c6736-cbe9-4be4-9fc3-dc1eaa7994aa,357484932,app_357484932,appstore,,,,,,,,
b6dc1baa-c264-4a4f-89d1-7badc437632c,357484932,app_357484932,appstore,,,,,,,,
2b649f64-e905-4c6e-ac31-61fd31cbf5a9,357484932,app_357484932,appstore,,,,,,,,
eb4e493a-dbba-4442-afbb-485ad2ac1ae9,357484932,app_357484932,appstore,,,,,,,,
50c6ba3c-efb7-4da9-9a64-1c834d553007,357484932,app_357484932,appstore,,,,,,,,
ee4f3d73-a07b-4964-a022-7aaeec9feccb,357484932,app_357484932,appstore,,,,,,,,
ded07228-731a-47a2-b87d-fd7753c59554,357484932,app_357484932,appstore,,,,,,,,
bd1ccbdb-13c7-479d-b920-92152c17fad0,357484932,app_357484932,appstore,,,,,,,,
92750e23-37ea-4c76-861f-9a0a2ea529b6,357484932,app_357484932,appstore,,,,,,,,
faa731d7-65f8-47fe-838b-f0b0cbaaab97,357484932,app_357484932,appstore,,,,,,,,
435d7a74-1110-4849-9a78-d1dfed70a514,357484932,app_357484932,appstore,,,,,,,,
307a9e3f-e6d8-49c5-bb19-e6039a4ed407,357484932,app_357484932,appstore,,,,,,,,
692637e0-5ac4-42bb-9f64-8335b5b882a2,357484932,app_357484932,appstore,,,,,,,,
ec123e8b-a6b6-4996-9612-82d42e90725c,357484932,app_357484932,appstore,,,,,,,,
18c436f9-78fd-453d-8025-f2dbca1047e0,357484932,app_357484932,appstore,,,,,,,,
c18debf8-e710-4068-a5de-8954bb566d7f,357484932,app_357484932,appstore,,,,,,,,
b946f290-de6b-4577-8511-a2fb605dce99,357484932,app_357484932,appstore,,,,,,,,
8269de45-57eb-4e9b-a056-f99b6df6bec9,357484932,app_357484932,appstore,,,,,,,,
3a641278-8f69-4385-bdbd-122660395a20,357484932,app_357484932,appstore,,,,,,,,
ca65f4bf-3348-454b-9236-a70c6a5c7521,357484932,app_357484932,appstore,,,,,,,,
38035c47-3498-4b35-b9ad-135115c486e6,357484932,app_357484932,appstore,,,,,,,,
dff0074b-184b-49c2-9650-42873fc47460,357484932,app_357484932,appstore,,,,,,,,
1713c35b-b8a5-4fd4-b708-542c25e19e33,357484932,app_357484932,appstore,,,,,,,,
bc5a1acf-463a-4e46-8af7-b4ad16299901,357484932,app_357484932,appstore,,,,,,,,
8768f536-2364-485e-addc-965420985512,357484932,app_357484932,appstore,,,,,,,,
13c6a1a5-9270-4ddf-80e2-f8a8d48922ef,357484932,app_357484932,appstore,,,,,,,,
03c59647-fb4a-4397-9009-5fa0896d7d51,357484932,app_357484932,appstore,,,,,,,,
dbcd8c2f-bc4d-472c-90d3-eac771213dd0,357484932,app_357484932,appstore,,,,,,,,
e6865c4c-d26d-4eb0-b842-1da52b5b1375,357484932,app_357484932,appstore,,,,,,,,
9d87a3de-85b1-4d1e-82df-d4f43fa255d5,357484932,app_357484932,appstore,,,,,,,,
8a71341e-f74a-4138-8760-3fde31bc22a6,357484932,app_357484932,appstore,,,,,,,,
b8751151-abcc-4659-9012-eb3e1224d342,357484932,app_357484932,appstore,,,,,,,,
d9287505-9d5e-46ba-a05c-4b3034d5f204,357484932,app_357484932,appstore,,,,,,,,
0965ffb7-1f05-4a4f-81da-68dc9eb2b800,357484932,app_357484932,appstore,,,,,,,,
ecfec508-cba5-4199-93ca-72c4fd022cd6,357484932,app_357484932,appstore,,,,,,,,
2af0eac9-0bdc-4518-856a-96cb3babb89c,357484932,app_357484932,appstore,,,,,,,,
a84c1ef7-f64e-4c48-a66e-fd0aa8613759,357484932,app_357484932,appstore,,,,,,,,
3e61decf-91fe-4e84-8d1c-4cbfe70edfcf,357484932,app_357484932,appstore,,,,,,,,
482ff312-12bc-40c6-9aa0-cc9bb370cc6c,357484932,app_357484932,appstore,,,,,,,,
843fd1c1-7879-4620-be8e-4ba5a9a7c4e7,357484932,app_357484932,appstore,,,,,,,,
9e9d939c-7e39-4d33-9277-0fc9789afec2,357484932,app_357484932,appstore,,,,,,,,
03958144-eee3-4a6c-af9e-eca18affd0fd,357484932,app_357484932,appstore,,,,,,,,
36ceda46-1120-4523-986b-edd5f127406f,357484932,app_357484932,appstore,,,,,,,,
fe0afcfe-8574-4438-8601-879567183f0a,357484932,app_357484932,appstore,,,,,,,,
afe26aae-11e9-49b8-87ba-1b495eb20dc0,357484932,app_357484932,appstore,,,,,,,,
b1402937-0a11-46bf-9a45-62e80b0adee2,357484932,app_357484932,appstore,,,,,,,,
b9f95a94-5595-477c-98de-ad3f4149e58a,357484932,app_357484932,appstore,,,,,,,,
6085b592-e503-4fdb-8342-4e1d6442baa5,357484932,app_357484932,appstore,,,,,,,,
5c68bec6-bf18-4c9b-871c-d4ea496b687d,357484932,app_357484932,appstore,,,,,,,,
5da99231-6c6d-4b20-9067-27b2e4a036a5,357484932,app_357484932,appstore,,,,,,,,
7a848592-cc03-40a2-af85-26b929f4766e,357484932,app_357484932,appstore,,,,,,,,
b1a0e91d-4de1-474e-a088-55d4116aa2e4,357484932,app_357484932,appstore,,,,,,,,
69ef4ee2-83dd-432c-a9ee-66c1fe375a12,357484932,app_357484932,appstore,,,,,,,,
c4742e9e-4a22-4679-b99c-901e6c08cb89,357484932,app_357484932,appstore,,,,,,,,
c26225cd-502b-4f27-a41e-1bdfa5332bbf,357484932,app_357484932,appstore,,,,,,,,
433e1c1d-4696-42e0-9102-f1775472cc3f,357484932,app_357484932,appstore,,,,,,,,
998c0d9f-b1d9-4372-8c69-ed2126ea2d21,357484932,app_357484932,appstore,,,,,,,,
7f065a3a-0615-4f7c-a85f-d3f9de7b7846,357484932,app_357484932,appstore,,,,,,,,
7c6851a7-5bfc-481b-b488-c016215da8a2,357484932,app_357484932,appstore,,,,,,,,
049ce011-9a14-4cf9-a8ed-8a1f33751b8c,357484932,app_357484932,appstore,,,,,,,,
fba43470-01e5-4e85-aa5a-03d41c4b3d65,357484932,app_357484932,appstore,,,,,,,,
9cf02cda-98de-4c34-9da5-9552e2799a77,357484932,app_357484932,appstore,,,,,,,,
d45e4816-da90-4926-98d0-8b7eeb890d12,357484932,app_357484932,appstore,,,,,,,,
7d49ba88-52fb-4ba9-80d8-707656bd2d99,357484932,app_357484932,appstore,,,,,,,,
d081c0d5-d09c-4ccb-a6e4-a4d59228cd22,357484932,app_357484932,appstore,,,,,,,,
e71cb009-d4d0-4632-9fef-0d32911d3155,357484932,app_357484932,appstore,,,,,,,,
c67d78fc-aa5d-460c-94d5-c6db5e293015,357484932,app_357484932,appstore,,,,,,,,
5c884ba4-c4c7-4a10-8dc2-aeffc3a4173f,357484932,app_357484932,appstore,,,,,,,,
ad2617b2-6613-455b-9fe8-4b564db5075c,357484932,app_357484932,appstore,,,,,,,,
3d9db3af-3c46-484c-9025-a71b96b44711,357484932,app_357484932,appstore,,,,,,,,
8ea9bb7a-3086-446d-b5a1-494be4968916,357484932,app_357484932,appstore,,,,,,,,
eb959a37-0f69-46e1-b803-4f509b5a428a,357484932,app_357484932,appstore,,,,,,,,
caf4f712-d3a5-47ec-b892-e1504459764a,357484932,app_357484932,appstore,,,,,,,,
a7944959-5539-4819-bd03-4b786b00a3ed,357484932,app_357484932,appstore,,,,,,,,
e9fa573a-56fd-44ed-94fd-38ecb103b7ee,357484932,app_357484932,appstore,,,,,,,,
abca3bc0-dc11-4235-bc2c-638bccf459a8,357484932,app_357484932,appstore,,,,,,,,
e52fbabf-bbfe-42c8-aebe-61f889ee31f4,357484932,app_357484932,appstore,,,,,,,,
9ab64f24-1684-4bff-83f4-e79a5a2ac200,357484932,app_357484932,appstore,,,,,,,,
49425479-51f0-4290-84af-435fd4210886,357484932,app_357484932,appstore,,,,,,,,
b13f7beb-2ea0-4d0e-9a51-23dc37281aa0,357484932,app_357484932,appstore,,,,,,,,
0b8008b7-0022-4f2b-9d4e-51d823dca476,357484932,app_357484932,appstore,,,,,,,,
276aeb15-6364-4d49-b036-ab8cc8db0e6b,357484932,app_357484932,appstore,,,,,,,,
d6c5eb52-e1a9-4ffd-a7ab-a4ba7331da66,357484932,app_357484932,appstore,,,,,,,,
5d590891-2f1f-4a24-9138-6f5b886e3306,357484932,app_357484932,appstore,,,,,,,,
0b17fc93-bb7e-4ce5-8ae4-12b2e0e070c7,357484932,app_357484932,appstore,,,,,,,,
f2855238-6951-44d3-b9fa-71a6cc73fd5f,357484932,app_357484932,appstore,,,,,,,,
c072f644-0525-429f-8069-c466bd5ce6d4,357484932,app_357484932,appstore,,,,,,,,
b358fb75-300e-48ef-9760-831ca13b5867,357484932,app_357484932,appstore,,,,,,,,
4786d4fb-62bb-4853-8510-31db067fe6d4,357484932,app_357484932,appstore,,,,,,,,
4adba886-d40e-4d44-b4cc-9934254ee181,357484932,app_357484932,appstore,,,,,,,,
8e07a3dc-28dc-4133-a877-6bd25af83f1a,357484932,app_357484932,appstore,,,,,,,,
cd266acb-0a11-42f9-a240-26597ecf3747,357484932,app_357484932,appstore,,,,,,,,
19c75eb0-f047-4922-abfb-8e3f5da878a8,357484932,app_357484932,appstore,,,,,,,,
26a41ac2-e091-49ed-a361-2cc9548c5c3b,357484932,app_357484932,appstore,,,,,,,,
d307e07a-4c7a-49f0-ab1c-dd6dbe95f32d,357484932,app_357484932,appstore,,,,,,,,
ffad9641-2f1d-40b4-baa0-14c22c0e0c95,357484932,app_357484932,appstore,,,,,,,,
26f0879c-0488-48da-825a-39b622ace43e,357484932,app_357484932,appstore,,,,,,,,
69eb25e4-9dc1-470f-9ed5-c3b62aaf6f1a,357484932,app_357484932,appstore,,,,,,,,
3ab9a552-e65a-4572-a343-4e8122b82629,357484932,app_357484932,appstore,,,,,,,,
4887fc40-f41e-4a28-b297-899e15d09f8a,357484932,app_357484932,appstore,,,,,,,,
1ef4e01f-43b3-4e1f-9882-d15a79aee522,357484932,app_357484932,appstore,,,,,,,,
d365a2c7-ef0f-4c24-a26a-9513fb3cfa6c,357484932,app_357484932,appstore,,,,,,,,
4a5d0ec8-d74d-46c2-8865-1614db2234ba,357484932,app_357484932,appstore,,,,,,,,
c198c419-e179-4e75-9079-375add1f95f5,357484932,app_357484932,appstore,,,,,,,,
35886047-c414-4ffe-ba98-39f2b3b19a13,357484932,app_357484932,appstore,,,,,,,,
cb58f409-7d54-4c24-908e-28c260292eec,357484932,app_357484932,appstore,,,,,,,,
1307e50c-aabb-4a20-beb6-4a083f423e5c,357484932,app_357484932,appstore,,,,,,,,
34e50dd2-4184-4c55-b105-94f060b3906c,357484932,app_357484932,appstore,,,,,,,,
0ec661fe-9b9c-4452-b0d6-2ea197d59e69,357484932,app_357484932,appstore,,,,,,,,
0afc574a-613d-4c8b-b9f2-a0b58ff7ba47,357484932,app_357484932,appstore,,,,,,,,
c27b2c26-49ee-43af-82f0-f819619b3f75,357484932,app_357484932,appstore,,,,,,,,
5ad01d65-9bab-4038-b8e7-9170d8d26792,357484932,app_357484932,appstore,,,,,,,,
492090d3-1bb6-4076-a8d4-7e25040a19f2,357484932,app_357484932,appstore,,,,,,,,
3c42aaf7-5f8c-4d52-8d43-80c92cb09d90,357484932,app_357484932,appstore,,,,,,,,
5c120f78-fd31-42af-90db-588a7c7cfd22,357484932,app_357484932,appstore,,,,,,,,
85698467-d820-4f3c-ba45-5234f14b8f4d,357484932,app_357484932,appstore,,,,,,,,
9f18d7af-6f2e-44f5-8a80-f8846805ef62,357484932,app_357484932,appstore,,,,,,,,
9b5d3d9c-0b6f-45c0-a5bb-86157b9267f8,357484932,app_357484932,appstore,,,,,,,,
faf3f560-a649-45ea-892e-987e78a8a83b,357484932,app_357484932,appstore,,,,,,,,
c3605219-ae79-417b-be74-5ab125e35d30,357484932,app_357484932,appstore,,,,,,,,
9f35f33c-2619-4152-85a8-1189e4b8a963,357484932,app_357484932,appstore,,,,,,,,
51bb2219-4df4-4050-9e2c-9adfab9ea3d4,357484932,app_357484932,appstore,,,,,,,,
5fc83d42-d07c-458e-83aa-bfa91b8255db,357484932,app_357484932,appstore,,,,,,,,
aeccb496-b807-4f50-90f9-8a03d4a4cb53,357484932,app_357484932,appstore,,,,,,,,
a2bd7d19-b4cf-4310-8c27-a6100bc57f2b,357484932,app_357484932,appstore,,,,,,,,
a3ff43a0-f0f8-4efd-88cb-3e3ebde30223,357484932,app_357484932,appstore,,,,,,,,
12f2a408-fe42-4e2e-91cf-e6c48a93009e,357484932,app_357484932,appstore,,,,,,,,
0b4f8e48-a2c8-4242-9af0-aa672e09cee3,357484932,app_357484932,appstore,,,,,,,,
76040242-be9d-49c7-8a75-efac2c34a5e8,357484932,app_357484932,appstore,,,,,,,,
cf293337-6cfd-45c6-a6f7-93ef8f4bb19d,357484932,app_357484932,appstore,,,,,,,,
afe1d2bd-13bd-4754-bc91-764bc1a19fab,357484932,app_357484932,appstore,,,,,,,,
d5e99e16-fc30-4447-8dba-5a16b82b9272,357484932,app_357484932,appstore,,,,,,,,
3fcef180-c459-4384-bbec-012a2d643eb1,357484932,app_357484932,appstore,,,,,,,,
74d54803-46ef-4752-98a4-4d50fc3229c3,357484932,app_357484932,appstore,,,,,,,,
99aae832-13a7-4186-87e8-a5b4b097185c,357484932,app_357484932,appstore,,,,,,,,
64ab8e95-d881-4c22-8ca2-fb775662ee94,357484932,app_357484932,appstore,,,,,,,,
0a9fb6c3-96ac-4e96-931a-5c67c036a584,357484932,app_357484932,appstore,,,,,,,,
4621ffb9-9bf4-4836-bd18-ecabb28f2ad4,357484932,app_357484932,appstore,,,,,,,,
0228f067-19df-4455-b6e6-7e5b99bca06b,357484932,app_357484932,appstore,,,,,,,,
888cecb8-fc4d-4767-b015-33a1fbb658b5,357484932,app_357484932,appstore,,,,,,,,
b51efeb0-b1a5-48a1-97c3-76f15feee3e3,357484932,app_357484932,appstore,,,,,,,,
dbbf402c-1463-403e-a2f6-8597ca19fa5e,357484932,app_357484932,appstore,,,,,,,,
aa10d190-7bc8-46ed-b935-b62e78f27bfa,357484932,app_357484932,appstore,,,,,,,,
053121a0-85f9-46b7-8799-ca6bd1155bc6,357484932,app_357484932,appstore,,,,,,,,
6e4c18d4-3f92-4e56-a210-95080c73bf2a,357484932,app_357484932,appstore,,,,,,,,
7bd6e483-7fe9-49d0-83d6-2d3b39509d3f,357484932,app_357484932,appstore,,,,,,,,
8f7275ce-24b2-4755-9127-33b11dda492f,357484932,app_357484932,appstore,,,,,,,,
2e05eb11-10d4-48cd-b6ae-b11a6f4eb5a9,357484932,app_357484932,appstore,,,,,,,,
1b595f25-ee6c-4f7d-a52d-771379b55c8b,357484932,app_357484932,appstore,,,,,,,,
637beb16-408e-453b-96df-7fc0f0271178,357484932,app_357484932,appstore,,,,,,,,
9738aa90-9054-4472-997f-1d0f4848ddd3,357484932,app_357484932,appstore,,,,,,,,
8ff6de77-ffc1-470b-baae-44b838615c24,357484932,app_357484932,appstore,,,,,,,,
21695214-ecac-4537-a55c-eafdc4f8fd6a,357484932,app_357484932,appstore,,,,,,,,
f27a1c7f-ceab-472d-8b40-b0243cb5f802,357484932,app_357484932,appstore,,,,,,,,
54bb0a08-e942-40c2-ae35-5fb35b825ff3,357484932,app_357484932,appstore,,,,,,,,
a3fca916-1570-46ea-ae53-d3f7fe4cce5d,357484932,app_357484932,appstore,,,,,,,,
10647a8a-6d7a-42fb-86f9-cd95666bee17,357484932,app_357484932,appstore,,,,,,,,
8bb26840-2847-43f0-bf73-86b028331ef5,357484932,app_357484932,appstore,,,,,,,,
07d78106-e4fd-4042-9440-fe1c3fa10431,357484932,app_357484932,appstore,,,,,,,,
201892c2-c95f-4ad4-be81-f39da91b18a5,357484932,app_357484932,appstore,,,,,,,,
ddc3d322-0ca3-4840-90cc-4e4936fe284b,357484932,app_357484932,appstore,,,,,,,,
a45a2db7-105e-46e3-9a12-277fa36f473d,357484932,app_357484932,appstore,,,,,,,,
9c66e483-78cc-4548-8d9d-db7bf3841165,357484932,app_357484932,appstore,,,,,,,,
3f4f1879-e4e9-4450-bdf9-722bc4c1e865,357484932,app_357484932,appstore,,,,,,,,
2fa79b26-4d1b-44af-8ca3-7201633d3c93,357484932,app_357484932,appstore,,,,,,,,
d9cb2b40-91f3-4af9-bf1e-0e3f1a45e0a5,357484932,app_357484932,appstore,,,,,,,,
894a097c-b1a4-411a-87c5-6409347cb050,357484932,app_357484932,appstore,,,,,,,,
23b7f79a-5abe-46c1-bc05-298db0aea519,357484932,app_357484932,appstore,,,,,,,,
25c11d8e-283f-40b4-9175-a338d18fb9ab,357484932,app_357484932,appstore,,,,,,,,
c78fb99e-c28a-40c1-b5ab-65a2b5ec9a3f,357484932,app_357484932,appstore,,,,,,,,
d96cc0a0-1255-4f1a-aff7-b0422f773ad0,357484932,app_357484932,appstore,,,,,,,,
5aaecff3-f4ad-44d5-b2ff-4c972594e5f3,357484932,app_357484932,appstore,,,,,,,,
6cb876bc-339f-437b-8e1c-6ebddf5ef246,357484932,app_357484932,appstore,,,,,,,,
381d81b6-9bb2-44b7-a571-d7242d894d2f,357484932,app_357484932,appstore,,,,,,,,
67b1d590-8541-4d3c-a76b-faf6ab6f1973,357484932,app_357484932,appstore,,,,,,,,
91b372be-f814-4f7e-8dc2-2a55a6c6d155,357484932,app_357484932,appstore,,,,,,,,
d78d6c08-fa3c-4ad5-835d-761241aacf48,357484932,app_357484932,appstore,,,,,,,,
4ef95f8e-a3b5-4354-962a-1d1a6dd11604,357484932,app_357484932,appstore,,,,,,,,
5978243f-d16a-40e1-b1a4-450f260f01bc,357484932,app_357484932,appstore,,,,,,,,
025d4248-75dc-4922-b6a7-6c5f91f4a695,357484932,app_357484932,appstore,,,,,,,,
e71514f7-728d-4583-b53d-bed581598a50,357484932,app_357484932,appstore,,,,,,,,
0e3ab499-f978-40e8-a453-549104117dfc,357484932,app_357484932,appstore,,,,,,,,
2990af61-e51f-4a9f-b36c-098ccf2c608d,357484932,app_357484932,appstore,,,,,,,,
0b372132-ce7a-42cb-835b-afff5e0b48e6,357484932,app_357484932,appstore,,,,,,,,
5dbf34ea-a3b2-4e21-9fef-66831a884d6c,357484932,app_357484932,appstore,,,,,,,,
e0329b8f-52dd-431f-95a4-61a4e18d3dc1,357484932,app_357484932,appstore,,,,,,,,
23690490-7017-4d92-8b31-315f6b3ecaf6,357484932,app_357484932,appstore,,,,,,,,
61d70596-28a2-42de-8a7f-f30dcae22afa,357484932,app_357484932,appstore,,,,,,,,
92ff2e48-1fed-450b-9d0e-a9a6d3810bff,357484932,app_357484932,appstore,,,,,,,,
47b60060-c6ce-4c2f-a83f-1cb0ce68048a,357484932,app_357484932,appstore,,,,,,,,
875238e9-de5b-483f-820b-a1c6bccf3dc5,357484932,app_357484932,appstore,,,,,,,,
6f9bd46a-b7b8-4e24-9587-ed42277cc5f9,357484932,app_357484932,appstore,,,,,,,,
685821e5-a398-467e-ab23-73d34b6d844f,357484932,app_357484932,appstore,,,,,,,,
1c004ea3-66e6-40ec-b8b6-0d5f0ee378d7,357484932,app_357484932,appstore,,,,,,,,
aadafadc-f47c-4712-a539-330f9ab4af24,357484932,app_357484932,appstore,,,,,,,,
a40bc68a-b557-4574-819c-1db5f28cfb9a,357484932,app_357484932,appstore,,,,,,,,
20e3be36-1eb9-4530-85ad-2f7d5b043c00,357484932,app_357484932,appstore,,,,,,,,
54408091-ab45-47b5-8b0f-bc8541a457f5,357484932,app_357484932,appstore,,,,,,,,
4cfcfa4c-e1aa-4b41-9e4a-70c75b6bb066,357484932,app_357484932,appstore,,,,,,,,
d3cb4483-aeea-4b17-ae4f-4cf47398b157,357484932,app_357484932,appstore,,,,,,,,
c6deef06-20a4-4a10-a7bb-d4eb70250a9a,357484932,app_357484932,appstore,,,,,,,,
ee7573c3-309a-4ecc-af76-50ccdd7c2af8,357484932,app_357484932,appstore,,,,,,,,
9f1e906b-e882-4457-ba09-2163a09e6ee3,357484932,app_357484932,appstore,,,,,,,,
aec723fa-6dfc-4283-86d1-763a01438586,357484932,app_357484932,appstore,,,,,,,,
38d036f2-74bd-4118-b82c-0e95449b57fd,357484932,app_357484932,appstore,,,,,,,,
1a6a8113-4c34-49db-ae70-e9943ee3c0c4,357484932,app_357484932,appstore,,,,,,,,
c28b7d1d-abdd-4400-bd79-92f060f840ac,357484932,app_357484932,appstore,,,,,,,,
a2689c0a-dc13-4eeb-94cf-b10011909ac7,357484932,app_357484932,appstore,,,,,,,,
fd62ec26-b091-4768-9cf2-6b146c5c2e35,357484932,app_357484932,appstore,,,,,,,,
a296c661-c1c6-4a7e-8d73-3ef9bad7ba6b,357484932,app_357484932,appstore,,,,,,,,
f72225e3-656e-41f0-9e75-fa17e8e44f7d,357484932,app_357484932,appstore,,,,,,,,
b4a5cc54-801d-4d36-b629-e28c409c0ddd,357484932,app_357484932,appstore,,,,,,,,
ba8c9ae6-7f67-40ca-acd0-c663145364c4,357484932,app_357484932,appstore,,,,,,,,
9ffa5998-83b6-4970-bdd4-dcc5109dba71,357484932,app_357484932,appstore,,,,,,,,
ab76af0d-478a-4eee-baa1-ddb997a1cf7b,357484932,app_357484932,appstore,,,,,,,,
bf438661-6618-4a0c-9d13-ca4078cbf605,357484932,app_357484932,appstore,,,,,,,,
bead5e42-d57a-42eb-8e37-deb2e275f2f5,357484932,app_357484932,appstore,,,,,,,,
5a2f743e-c3da-4104-b915-100860df247e,357484932,app_357484932,appstore,,,,,,,,
e8b7f797-3f88-4a3a-b837-2bdce8f42966,357484932,app_357484932,appstore,,,,,,,,
d4e6cb72-5d45-4e6e-a787-d23e04b85d41,357484932,app_357484932,appstore,,,,,,,,
9f7670e7-e5e0-4485-ab77-a3b6e3037651,357484932,app_357484932,appstore,,,,,,,,
00a2b124-099d-49cb-af8b-07da3ff0ace2,357484932,app_357484932,appstore,,,,,,,,
25fc4ca7-c2de-41f0-972a-47101fef71eb,357484932,app_357484932,appstore,,,,,,,,
9ef361b6-f8f5-4b7c-832a-83303dacfa7a,357484932,app_357484932,appstore,,,,,,,,
8ab8eb14-dfb9-4d45-8ab1-0d35a513312e,357484932,app_357484932,appstore,,,,,,,,
ebb3d0aa-0f0f-41c5-a12d-ef79351584f3,357484932,app_357484932,appstore,,,,,,,,
1ea092b0-e243-4688-8442-df5d84b773ee,357484932,app_357484932,appstore,,,,,,,,
21c61bc0-70dd-4666-9d5a-1268be06b27a,357484932,app_357484932,appstore,,,,,,,,
26320c68-69c0-4725-a962-c10cdcd69a09,357484932,app_357484932,appstore,,,,,,,,
90191478-a7f7-46fc-84ea-4107e2dd9822,357484932,app_357484932,appstore,,,,,,,,
f1f55eb2-940f-4cd7-aeb3-4c6755a101f1,357484932,app_357484932,appstore,,,,,,,,
5df241c8-9c19-483d-b06f-8577ca93b998,357484932,app_357484932,appstore,,,,,,,,
46e276ce-e532-4811-8856-6ed12187c8b2,357484932,app_357484932,appstore,,,,,,,,
667b2576-44e3-47e4-884e-fba49eafab5d,357484932,app_357484932,appstore,,,,,,,,
2033e3c3-4578-42f2-b4f3-683b8d0fb26a,357484932,app_357484932,appstore,,,,,,,,
d46ca1f4-2b64-4802-a2f2-dc7ca29127e2,357484932,app_357484932,appstore,,,,,,,,
7a670a02-5297-4cd2-a50a-87354d890597,357484932,app_357484932,appstore,,,,,,,,
f3b78ab2-619f-4e43-a883-01dc49a4ea3d,357484932,app_357484932,appstore,,,,,,,,
2665130d-f4d0-4594-8be4-63dce6790f2b,357484932,app_357484932,appstore,,,,,,,,
d22d88d9-937f-4a31-81f1-cf948622c004,357484932,app_357484932,appstore,,,,,,,,
dacd91ce-7d87-457b-b7eb-bdd362e15589,357484932,app_357484932,appstore,,,,,,,,
f6915efb-872d-4dbb-9013-df99222d2030,357484932,app_357484932,appstore,,,,,,,,
5bca3739-81d5-47c8-8f6b-1a759b76c056,357484932,app_357484932,appstore,,,,,,,,
1e6d5a23-942b-4c07-ad84-07cb07146981,357484932,app_357484932,appstore,,,,,,,,
e176a927-32ee-45d2-9c67-001906d8e8da,357484932,app_357484932,appstore,,,,,,,,
37430a12-14a0-4dfa-a134-9cae1c7a3c34,357484932,app_357484932,appstore,,,,,,,,
66048c2b-e4fd-4b42-98e9-54ceae9285e4,357484932,app_357484932,appstore,,,,,,,,
53462c14-0f03-42e2-806e-5a15142c8aea,357484932,app_357484932,appstore,,,,,,,,
